411	-4.21834	-4.21834	-4.21835	1.29369
412	-4.21947	-4.21947	-4.21948	1.29237
413	-4.2206	-4.2206	-4.22061	1.29104
414	-4.22172	-4.22172	-4.22173	1.28972
415	-4.22284	-4.22284	-4.22284	1.2884
416	-4.22395	-4.22395	-4.22396	1.28709
417	-4.22506	-4.22506	-4.22507	1.28578
418	-4.22617	-4.22617	-4.22618	1.28447
419	-4.22727	-4.22727	-4.22728	1.28317
420	-4.22837	-4.22837	-4.22838	1.28187
421	-4.22947	-4.22947	-4.22948	1.28057
422	-4.23056	-4.23056	-4.23057	1.27928
423	-4.23165	-4.23165	-4.23166	1.27799
424	-4.23274	-4.23274	-4.23275	1.2767
425	-4.23382	-4.23382	-4.23383	1.27542
426	-4.2349	-4.2349	-4.23491	1.27414
427	-4.23598	-4.23598	-4.23599	1.27286
428	-4.23705	-4.23705	-4.23706	1.27158
429	-4.23812	-4.23812	-4.23813	1.27031
430	-4.23919	-4.23919	-4.2392	1.26905
431	-4.24025	-4.24025	-4.24026	1.26778
432	-4.24131	-4.24131	-4.24132	1.26652
433	-4.24237	-4.24237	-4.24238	1.26526
434	-4.24342	-4.24342	-4.24343	1.26401
435	-4.24447	-4.24447	-4.24448	1.26276
436	-4.24552	-4.24552	-4.24553	1.26151
437	-4.24656	-4.24656	-4.24657	1.26027
438	-4.2476	-4.2476	-4.24761	1.25902
439	-4.24864	-4.24864	-4.24865	1.25779
440	-4.24967	-4.24967	-4.24968	1.25655
441	-4.2507	-4.2507	-4.25071	1.25532
442	-4.25173	-4.25173	-4.25174	1.25409
443	-4.25275	-4.25275	-4.25276	1.25286
444	-4.25378	-4.25378	-4.25378	1.25164
445	-4.25479	-4.25479	-4.2548	1.25042
446	-4.25581	-4.25581	-4.25582	1.2492
447	-4.25682	-4.25682	-4.25683	1.24799
448	-4.25783	-4.25783	-4.25784	1.24678
449	-4.25883	-4.25883	-4.25884	1.24557
450	-4.25983	-4.25983	-4.25984	1.24437
451	-4.26083	-4.26083	-4.26084	1.24317
452	-4.26183	-4.26183	-4.26184	1.24197
453	-4.26282	-4.26282	-4.26283	1.24077
454	-4.26381	-4.26381	-4.26382	1.23958
455	-4.2648	-4.2648	-4.26481	1.23839
456	-4.26578	-4.26578	-4.26579	1.23721
457	-4.26676	-4.26676	-4.26677	1.23602
458	-4.26774	-4.26774	-4.26775	1.23484
459	-4.26871	-4.26871	-4.26872	1.23367
460	-4.26969	-4.26969	-4.26969	1.23249
461	-4.27065	-4.27065	-4.27066	1.23132
462	-4.27162	-4.27162	-4.27163	1.23015
463	-4.27258	-4.27258	-4.27259	1.22899
464	-4.27354	-4.27354	-4.27355	1.22782
465	-4.2745	-4.2745	-4.27451	1.22666
466	-4.27545	-4.27545	-4.27546	1.22551
467	-4.2764	-4.2764	-4.27641	1.22435
468	-4.27735	-4.27735	-4.27736	1.2232
469	-4.2783	-4.2783	-4.2783	1.22205
470	-4.27924	-4.27924	-4.27925	1.22091
471	-4.28018	-4.28018	-4.28019	1.21977
472	-4.28111	-4.28111	-4.28112	1.21863
473	-4.28205	-4.28205	-4.28205	1.21749
474	-4.28298	-4.28298	-4.28299	1.21636
475	-4.2839	-4.2839	-4.28391	1.21522
476	-4.28483	-4.28483	-4.28484	1.2141
477	-4.28575	-4.28575	-4.28576	1.21297
478	-4.28667	-4.28667	-4.28668	1.21185
479	-4.28759	-4.28759	-4.2876	1.21073
480	-4.2885	-4.2885	-4.28851	1.20961
481	-4.28941	-4.28941	-4.28942	1.2085
482	-4.29032	-4.29032	-4.29033	1.20738
483	-4.29122	-4.29122	-4.29123	1.20628
484	-4.29213	-4.29213	-4.29214	1.20517
485	-4.29303	-4.29303	-4.29303	1.20407
486	-4.29392	-4.29392	-4.29393	1.20297
487	-4.29482	-4.29482	-4.29483	1.20187
488	-4.29571	-4.29571	-4.29572	1.20077
489	-4.2966	-4.2966	-4.29661	1.19968
490	-4.29748	-4.29748	-4.29749	1.19859
491	-4.29837	-4.29837	-4.29838	1.1975
492	-4.29925	-4.29925	-4.29926	1.19642
493	-4.30012	-4.30012	-4.30013	1.19534
494	-4.301	-4.301	-4.30101	1.19426
495	-4.30187	-4.30187	-4.30188	1.19318
