2459	0.566636	-29.0296	0.0176075	-31.0794	0.831805	-29.0804	0.357866	-31.1903
2469	0.564999	-29.2492	0.0180434	-31.3203	0.830294	-29.2988	0.357645	-31.4318
2479	0.56335	-29.4695	0.0184852	-31.5621	0.82877	-29.518	0.35743	-31.6743
2489	0.56169	-29.6905	0.0189329	-31.8048	0.827233	-29.7379	0.35722	-31.9177
2499	0.560018	-29.9122	0.0193864	-32.0486	0.825682	-29.9586	0.357015	-32.1621
2509	0.558336	-30.1346	0.0198459	-32.2933	0.824119	-30.1799	0.356815	-32.4075
2519	0.556642	-30.3578	0.0203112	-32.5389	0.822542	-30.402	0.356621	-32.6538
2529	0.554936	-30.5816	0.0207826	-32.7855	0.820952	-30.6247	0.356432	-32.9011
2539	0.553219	-30.8062	0.0212599	-33.0331	0.819349	-30.8482	0.356248	-33.1493
2549	0.551491	-31.0315	0.0217431	-33.2816	0.817732	-31.0724	0.356069	-33.3985
2559	0.549752	-31.2575	0.0222324	-33.531	0.816102	-31.2973	0.355896	-33.6486
2569	0.548001	-31.4841	0.0227278	-33.7815	0.814459	-31.5229	0.355728	-33.8997
2579	0.546239	-31.7115	0.0232291	-34.0328	0.812803	-31.7492	0.355565	-34.1518
2589	0.544466	-31.9396	0.0237366	-34.2852	0.811133	-31.9762	0.355408	-34.4048
2599	0.542681	-32.1684	0.0242501	-34.5384	0.80945	-32.204	0.355257	-34.6587
2609	0.540884	-32.3979	0.0247697	-34.7927	0.807754	-32.4324	0.35511	-34.9136
2619	0.539077	-32.6281	0.0252954	-35.0479	0.806045	-32.6615	0.35497	-35.1695
2629	0.537258	-32.859	0.0258273	-35.304	0.804322	-32.8913	0.354834	-35.4263
2639	0.535428	-33.0905	0.0263653	-35.5611	0.802586	-33.1218	0.354705	-35.684
2649	0.533586	-33.3228	0.0269094	-35.8191	0.800837	-33.3529	0.35458	-35.9427
2659	0.531733	-33.5558	0.0274597	-36.0781	0.799074	-33.5848	0.354462	-36.2024
2669	0.529869	-33.7894	0.0280161	-36.3381	0.797298	-33.8174	0.354348	-36.463
2679	0.527993	-34.0237	0.0285787	-36.599	0.795509	-34.0506	0.354241	-36.7245
2689	0.526107	-34.2587	0.0291475	-36.8608	0.793706	-34.2846	0.354139	-36.987
2699	0.524208	-34.4944	0.0297225	-37.1236	0.79189	-34.5192	0.354042	-37.2505
2709	0.522299	-34.7307	0.0303037	-37.3874	0.790061	-34.7545	0.353951	-37.5148
2719	0.520378	-34.9678	0.0308911	-37.652	0.788219	-34.9904	0.353866	-37.7802
2729	0.518446	-35.2055	0.0314846	-37.9177	0.786363	-35.2271	0.353786	-38.0465
2739	0.516503	-35.4439	0.0320844	-38.1843	0.784494	-35.4644	0.353712	-38.3137
2749	0.514549	-35.6829	0.0326904	-38.4518	0.782612	-35.7024	0.353644	-38.5818
2759	0.512583	-35.9227	0.0333026	-38.7203	0.780717	-35.9411	0.353581	-38.851
2769	0.510606	-36.1631	0.033921	-38.9897	0.778808	-36.1804	0.353524	-39.121
2779	0.508618	-36.4041	0.0345456	-39.26	0.776886	-36.4205	0.353472	-39.392
2789	0.506619	-36.6459	0.0351764	-39.5314	0.774951	-36.6611	0.353426	-39.6639
2799	0.504609	-36.8882	0.0358135	-39.8036	0.773003	-36.9025	0.353386	-39.9368
2809	0.502587	-37.1313	0.0364567	-40.0768	0.771042	-37.1445	0.353351	-40.2106
2819	0.500555	-37.375	0.0371061	-40.3509	0.769067	-37.3871	0.353322	-40.4854
2829	0.498511	-37.6194	0.0377617	-40.626	0.76708	-37.6305	0.353299	-40.7611
2839	0.496457	-37.8644	0.0384235	-40.902	0.765079	-37.8744	0.353282	-41.0377
2849	0.494391	-38.1101	0.0390915	-41.179	0.763065	-38.1191	0.35327	-41.3153
2859	0.492315	-38.3564	0.0397656	-41.4569	0.761038	-38.3644	0.353263	-41.5938
2869	0.490227	-38.6034	0.0404459	-41.7357	0.758998	-38.6103	0.353263	-41.8732
2879	0.488129	-38.851	0.0411324	-42.0155	0.756945	-38.8569	0.353268	-42.1536
2889	0.486019	-39.0993	0.041825	-42.2962	0.754879	-39.1042	0.353278	-42.4349
2899	0.483899	-39.3482	0.0425237	-42.5778	0.752799	-39.352	0.353294	-42.7172
